no_of_dots,specialSymbol,lengthOfURL,suspiciousWords,prefixSuffix,countOfHttp,shorteningService,has_data_uri,check_ssl_certificate,fake_login_form,countPages,missingHyperlink,count_foreign_links,count_empty_links,count_error_links,count_redirection_links,has_foreign_css,check_favicon,google_index,httpDomain,label
0,0,0,0,0,0,0,0,0,0,96,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,1076,0,0,0,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,90,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,34,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,46,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,162,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,1,0,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,142,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,227,0,1,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,118,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,106,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,139,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,1,1,37,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,134,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,1,0,54,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,96,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,118,0,0,0,1,1,1,1,0,0,0
0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0,8,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,21,0,1,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,43,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,39,0,0,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,1,0,44,0,0,0,1,1,1,0,0,0,0
1,0,0,0,1,0,0,0,1,1,92,0,0,0,1,1,1,1,1,0,0
0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,301,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,0,1,120,0,1,0,0,1,1,1,1,0,0
0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,92,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,239,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,109,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,113,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,51,0,0,0,0,1,1,0,1,0,0
0,0,0,0,1,0,0,0,1,1,327,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,1,1,1,1,0,0
0,0,0,0,1,0,0,0,1,1,150,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,1,1,84,0,0,1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,125,0,0,0,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,1,109,0,0,0,1,1,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,1,0,150,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,74,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,69,0,0,0,1,1,1,1,1,0,0
0,0,1,0,0,0,0,0,1,0,74,0,0,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,1,0,0,0,0,0,1,1,87,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,86,0,0,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,1,196,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,25,0,0,0,1,1,1,0,1,0,0
0,0,0,0,1,0,0,0,1,0,251,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,65,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,1,0,60,0,0,0,1,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,129,0,0,0,1,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,1,0,0,0,0,1,59,0,1,0,1,1,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,22,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,131,0,0,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,1,1,278,0,0,0,1,1,0,1,0,0,0
1,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,33,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,206,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,82,0,1,0,0,1,1,1,1,0,0
0,0,0,0,0,0,0,0,1,0,153,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,1,0,109,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,96,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,287,0,0,0,1,1,1,1,1,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
1,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,1,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,1,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
